year,value,source,notes
1990,15650650759,Economic Commission for Latin America and the Caribbean,
1991,15798414643,Economic Commission for Latin America and the Caribbean,
1992,17459330726,Economic Commission for Latin America and the Caribbean,
1993,18720352078,Economic Commission for Latin America and the Caribbean,
1994,19151529784,Economic Commission for Latin America and the Caribbean,
1995,20203643835,Economic Commission for Latin America and the Caribbean,
1996,21644439897,Economic Commission for Latin America and the Caribbean,
1997,23376920266,Economic Commission for Latin America and the Caribbean,
1998,25015782107,Economic Commission for Latin America and the Caribbean,
1999,26695680454,Economic Commission for Latin America and the Caribbean,
2000,28205749619,Economic Commission for Latin America and the Caribbean,
2001,28716056357,Economic Commission for Latin America and the Caribbean,
2002,30378201231,Economic Commission for Latin America and the Caribbean,
2003,30301235383,Economic Commission for Latin America and the Caribbean,
2004,30698774931,Economic Commission for Latin America and the Caribbean,
2005,33542325728,Economic Commission for Latin America and the Caribbean,
2006,37121679245,Economic Commission for Latin America and the Caribbean,
2007,40267602273,Economic Commission for Latin America and the Caribbean,
2008,42383926288,Economic Commission for Latin America and the Caribbean,
2009,43847890184,Economic Commission for Latin America and the Caribbean,
2010,47246636997,Economic Commission for Latin America and the Caribbean,
2011,49364663400,Economic Commission for Latin America and the Caribbean,
2012,51283804830,Economic Commission for Latin America and the Caribbean,
