year,value,source,notes
1990,1744095443,Economic Commission for Latin America and the Caribbean,
1991,1785890026,Economic Commission for Latin America and the Caribbean,
1992,1800523862,Economic Commission for Latin America and the Caribbean,
1993,1705193992,Economic Commission for Latin America and the Caribbean,
1994,1648198235,Economic Commission for Latin America and the Caribbean,
1995,1693921801,Economic Commission for Latin America and the Caribbean,
1996,1712543642,Economic Commission for Latin America and the Caribbean,
1997,1750890668,Economic Commission for Latin America and the Caribbean,
1998,1804948172,Economic Commission for Latin America and the Caribbean,
1999,1761526905,Economic Commission for Latin America and the Caribbean,
2000,1795439016,Economic Commission for Latin America and the Caribbean,
2001,1898251980,Economic Commission for Latin America and the Caribbean,
2002,1949658462,Economic Commission for Latin America and the Caribbean,
2003,2082847864,Economic Commission for Latin America and the Caribbean,
2004,2094137732,Economic Commission for Latin America and the Caribbean,
2005,2244028210,Economic Commission for Latin America and the Caribbean,
2006,2498896136,Economic Commission for Latin America and the Caribbean,
2007,2626626907,Economic Commission for Latin America and the Caribbean,
2008,2735458738,Economic Commission for Latin America and the Caribbean,
2009,2817897220,Economic Commission for Latin America and the Caribbean,
2010,2934549302,Economic Commission for Latin America and the Caribbean,
2011,3071729544,Economic Commission for Latin America and the Caribbean,
2012,3207942083,Economic Commission for Latin America and the Caribbean,
