year,value,source,notes
1990,4271228315,Economic Commission for Latin America and the Caribbean,
1991,4351620532,Economic Commission for Latin America and the Caribbean,
1992,4120506069,Economic Commission for Latin America and the Caribbean,
1993,3896723920,Economic Commission for Latin America and the Caribbean,
1994,3431311765,Economic Commission for Latin America and the Caribbean,
1995,3770727517,Economic Commission for Latin America and the Caribbean,
1996,3926942661,Economic Commission for Latin America and the Caribbean,
1997,4033162745,Economic Commission for Latin America and the Caribbean,
1998,4121136215,Economic Commission for Latin America and the Caribbean,
1999,4232846510,Economic Commission for Latin America and the Caribbean,
2000,4269686910,Economic Commission for Latin America and the Caribbean,
2001,4225075902,Economic Commission for Latin America and the Caribbean,
2002,4214406942,Economic Commission for Latin America and the Caribbean,
2003,4229681243,Economic Commission for Latin America and the Caribbean,
2004,4080838061,Economic Commission for Latin America and the Caribbean,
2005,4154284697,Economic Commission for Latin America and the Caribbean,
2006,4247880409,Economic Commission for Latin America and the Caribbean,
2007,4389898903,Economic Commission for Latin America and the Caribbean,
2008,4426947206,Economic Commission for Latin America and the Caribbean,
2009,4554341370,Economic Commission for Latin America and the Caribbean,
2010,4307677670,Economic Commission for Latin America and the Caribbean,
2011,4548491638,Economic Commission for Latin America and the Caribbean,
2012,4676860758,Economic Commission for Latin America and the Caribbean,
