Year,Item,Country,Value,Source,Notes,ISO3
1990,"Agriculture, hunting, forestry and fishing",Cuba,3183.72287179948,733,"6432,6495",CUB
1990,Construction,Cuba,4560.5163541728,733,"6432,6495",CUB
1990,"Electricity, gas and water supply",Cuba,461.258014063049,733,"6432,6495",CUB
1990,"Financial intermediation, real estate, renting and business activities",Cuba,1860.73440951215,733,"6432,6495",CUB
1990,Gross domestic product (GDP),Cuba,38539.8703682424,733,"6432,6495",CUB
1990,Manufacturing,Cuba,5952.42727251657,733,"6432,6495",CUB
1990,Mining and quarrying,Cuba,212.208128521027,733,"6432,6495",CUB
1990,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Cuba,8322.599141493,733,"6432,6495",CUB
1990,Statistical discrepancy of GDP by economic activity,Cuba,-696.3518,733,"6495,6432",CUB
1990,Taxes on products less subsidies on products,Cuba,424.635048791091,733,"6432,6495",CUB
1990,Total value added,Cuba,38811.5870752393,733,"6432,6495",CUB
1990,"Transport, storage and communications",Cuba,2908.86304070833,733,"6432,6495",CUB
1990,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Cuba,11349.2578424528,733,"6432,6495",CUB
1991,"Agriculture, hunting, forestry and fishing",Cuba,2419.83240993289,733,"6432,6495",CUB
1991,Construction,Cuba,3281.66059780407,733,"6432,6495",CUB
1991,"Electricity, gas and water supply",Cuba,432.746465019557,733,"6432,6495",CUB
1991,"Financial intermediation, real estate, renting and business activities",Cuba,1971.78619787826,733,"6432,6495",CUB
1991,Gross domestic product (GDP),Cuba,34418.9186511793,733,"6432,6495",CUB
1991,Manufacturing,Cuba,5387.35589336405,733,"6432,6495",CUB
1991,Mining and quarrying,Cuba,189.041302263273,733,"6432,6495",CUB
1991,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Cuba,8186.71373998999,733,"6432,6495",CUB
1991,Statistical discrepancy of GDP by economic activity,Cuba,-499.3177,733,"6432,6495",CUB
1991,Taxes on products less subsidies on products,Cuba,379.230107966932,733,"6432,6495",CUB
1991,Total value added,Cuba,34539.0062178833,733,"6432,6495",CUB
1991,"Transport, storage and communications",Cuba,2561.91888364473,733,"6432,6495",CUB
1991,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Cuba,10107.9507279865,733,"6432,6495",CUB
1992,"Agriculture, hunting, forestry and fishing",Cuba,2170.03624086498,733,"6432,6495",CUB
1992,Construction,Cuba,1825.59758836557,733,"6432,6495",CUB
1992,"Electricity, gas and water supply",Cuba,383.7390693327,733,"6432,6495",CUB
1992,"Financial intermediation, real estate, renting and business activities",Cuba,1677.80743589797,733,"6432,6495",CUB
1992,Gross domestic product (GDP),Cuba,30433.0003335533,733,"6432,6495",CUB
1992,Manufacturing,Cuba,4498.12211350359,733,"6432,6495",CUB
1992,Mining and quarrying,Cuba,244.873353544461,733,"6432,6495",CUB
1992,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Cuba,8098.59543789173,733,"6432,6495",CUB
1992,Statistical discrepancy of GDP by economic activity,Cuba,-318.6104,733,"6432,6495",CUB
1992,Taxes on products less subsidies on products,Cuba,335.312974797822,733,"6432,6495",CUB
1992,Total value added,Cuba,30416.2977902406,733,"6432,6495",CUB
1992,"Transport, storage and communications",Cuba,2205.53900682834,733,"6432,6495",CUB
1992,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Cuba,9311.98754401121,733,"6432,6495",CUB
1993,"Agriculture, hunting, forestry and fishing",Cuba,1676.60723346088,733,"6432,6495",CUB
1993,Construction,Cuba,1166.36241482955,733,"6432,6495",CUB
1993,"Electricity, gas and water supply",Cuba,340.109296775042,733,"6432,6495",CUB
1993,"Financial intermediation, real estate, renting and business activities",Cuba,1583.72189297668,733,"6432,6495",CUB
1993,Gross domestic product (GDP),Cuba,25905.12364251,733,"6432,6495",CUB
1993,Manufacturing,Cuba,3981.28384185648,733,"6432,6495",CUB
1993,Mining and quarrying,Cuba,223.32820512475,733,"6432,6495",CUB
1993,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Cuba,8174.49932187736,733,"6432,6495",CUB
1993,Statistical discrepancy of GDP by economic activity,Cuba,-51.5728,733,"6432,6495",CUB
1993,Taxes on products less subsidies on products,Cuba,285.424505499656,733,"6432,6495",CUB
1993,Total value added,Cuba,25671.2719270761,733,"6432,6495",CUB
1993,"Transport, storage and communications",Cuba,1774.157255054,733,"6432,6495",CUB
1993,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Cuba,6751.20246512135,733,"6432,6495",CUB
1994,"Agriculture, hunting, forestry and fishing",Cuba,1594.12736631581,733,"6432,6495",CUB
1994,Construction,Cuba,1160.91918862604,733,"6432,6495",CUB
1994,"Electricity, gas and water supply",Cuba,355.126055701864,733,"6432,6495",CUB
1994,"Financial intermediation, real estate, renting and business activities",Cuba,1518.94168309645,733,"6432,6495",CUB
1994,Gross domestic product (GDP),Cuba,26090.8452549493,733,"6432,6495",CUB
1994,Manufacturing,Cuba,4285.30635459008,733,"6432,6495",CUB
1994,Mining and quarrying,Cuba,225.876556013102,733,"6432,6495",CUB
1994,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Cuba,8027.9263045258,733,"6432,6495",CUB
1994,Statistical discrepancy of GDP by economic activity,Cuba,172.0678,733,"6432,6495",CUB
1994,Taxes on products less subsidies on products,Cuba,287.470799511709,733,"6432,6495",CUB
1994,Total value added,Cuba,25631.3066409674,733,"6495,6432",CUB
1994,"Transport, storage and communications",Cuba,1714.63963815187,733,"6432,6495",CUB
1994,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Cuba,6748.44349394639,733,"6432,6495",CUB
1995,"Agriculture, hunting, forestry and fishing",Cuba,1659.56743673201,733,"6432,6495",CUB
