Year,Item,Country,Value,Source,Notes,ISO3
1990,"Agriculture, hunting, forestry and fishing",Guyana,129.137071503598,733,"6432,6495",GUY
1990,Construction,Guyana,51.3922257433525,733,"6432,6495",GUY
1990,"Financial intermediation, real estate, renting and business activities",Guyana,35.8122282920926,733,"6432,6495",GUY
1990,Gross domestic product (GDP),Guyana,797.234404080874,733,"6432,6495",GUY
1990,Manufacturing,Guyana,111.429071314793,733,"6495,6432",GUY
1990,Mining and quarrying,Guyana,96.756234879601,733,"6432,6495",GUY
1990,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Guyana,190.166252637702,733,"6432,6495",GUY
1990,Statistical discrepancy of GDP by economic activity,Guyana,31.5885,733,"6432,6495",GUY
1990,Total value added,Guyana,765.645898343814,733,"6432,6495",GUY
1990,"Transport, storage and communications",Guyana,67.9556025632891,733,"6432,6495",GUY
1990,"Wholesale and retail trade, and repair of goods",Guyana,82.9972114093858,733,"6432,6495",GUY
1990,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Guyana,82.9972114093858,733,"6432,6495",GUY
1991,"Agriculture, hunting, forestry and fishing",Guyana,144.745241723498,733,"6432,6495",GUY
1991,Construction,Guyana,52.4367831771605,733,"6432,6495",GUY
1991,"Financial intermediation, real estate, renting and business activities",Guyana,35.8122282920926,733,"6432,6495",GUY
1991,Gross domestic product (GDP),Guyana,845.020442156806,733,"6432,6495",GUY
1991,Manufacturing,Guyana,123.508103435638,733,"6432,6495",GUY
1991,Mining and quarrying,Guyana,117.401673532255,733,"6432,6495",GUY
1991,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Guyana,184.67588838832,733,"6432,6495",GUY
1991,Statistical discrepancy of GDP by economic activity,Guyana,31.4391,733,"6432,6495",GUY
1991,Total value added,Guyana,813.581376980633,733,"6432,6495",GUY
1991,"Transport, storage and communications",Guyana,67.9556025632891,733,"6432,6495",GUY
1991,"Wholesale and retail trade, and repair of goods",Guyana,87.0458558683802,733,"6432,6495",GUY
1991,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Guyana,87.0458558683802,733,"6495,6432",GUY
1992,"Agriculture, hunting, forestry and fishing",Guyana,179.904698850432,733,"6432,6495",GUY
