Year,Item,Country,Value,Source,Notes,ISO3
1990,"Agriculture, hunting, forestry and fishing",Dominica,54.0762699579517,733,"6432,6495",DMA
1990,Construction,Dominica,8.36170459480543,733,"6432,6495",DMA
1990,"Electricity, gas and water supply",Dominica,8.08670875547989,733,"6432,6495",DMA
1990,Financial intermediation services indirectly measured (FISIM),Dominica,7.82647443915821,733,"6432,6495",DMA
1990,"Financial intermediation, real estate, renting and business activities",Dominica,36.9247737846034,733,"6495,6432",DMA
1990,Gross domestic product (GDP),Dominica,258.473504753695,733,"6432,6495",DMA
1990,Manufacturing,Dominica,12.8616991762672,733,"6432,6495",DMA
1990,Mining and quarrying,Dominica,2.71192124105723,733,"6432,6495",DMA
1990,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominica,65.3715268620244,733,"6432,6495",DMA
1990,Statistical discrepancy of GDP by economic activity,Dominica,-1.8303,733,"6432,6495",DMA
1990,Taxes on products less subsidies on products,Dominica,25.5585993337424,733,"6432,6495",DMA
1990,Total value added,Dominica,234.74517734436,733,"6432,6495",DMA
1990,"Transport, storage and communications",Dominica,25.1991284807002,733,"6432,6495",DMA
1990,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominica,28.9779189306292,733,"6432,6495",DMA
1991,"Agriculture, hunting, forestry and fishing",Dominica,53.7839657960168,733,"6432,6495",DMA
1991,Construction,Dominica,8.5099617684722,733,"6432,6495",DMA
1991,"Electricity, gas and water supply",Dominica,8.59212805269739,733,"6432,6495",DMA
1991,Financial intermediation services indirectly measured (FISIM),Dominica,10.0267999932276,733,"6432,6495",DMA
1991,"Financial intermediation, real estate, renting and business activities",Dominica,41.941726744468,733,"6432,6495",DMA
1991,Gross domestic product (GDP),Dominica,264.06382320678,733,"6432,6495",DMA
1991,Manufacturing,Dominica,13.3976033086117,733,"6432,6495",DMA
1991,Mining and quarrying,Dominica,2.27451458927381,733,"6432,6495",DMA
1991,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominica,66.4476013782717,733,"6432,6495",DMA
1991,Statistical discrepancy of GDP by economic activity,Dominica,-4.0484,733,"6432,6495",DMA
1991,Taxes on products less subsidies on products,Dominica,26.111516571898,733,"6432,6495",DMA
1991,Total value added,Dominica,242.000684361985,733,"6432,6495",DMA
1991,"Transport, storage and communications",Dominica,26.6739938600054,733,"6432,6495",DMA
1991,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominica,30.4059888573953,733,"6432,6495",DMA
1992,"Agriculture, hunting, forestry and fishing",Dominica,54.7602616968793,733,"6432,6495",DMA
1992,Construction,Dominica,8.45065889900549,733,"6432,6495",DMA
1992,"Electricity, gas and water supply",Dominica,9.49466251201434,733,"6432,6495",DMA
1992,Financial intermediation services indirectly measured (FISIM),Dominica,10.1382088820412,733,"6432,6495",DMA
1992,"Financial intermediation, real estate, renting and business activities",Dominica,41.2794889537659,733,"6432,6495",DMA
1992,Gross domestic product (GDP),Dominica,271.221287649473,733,"6432,6495",DMA
1992,Manufacturing,Dominica,14.4206930158148,733,"6432,6495",DMA
1992,Mining and quarrying,Dominica,2.5544548464152,733,"6432,6495",DMA
1992,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominica,66.4745032411779,733,"6432,6495",DMA
1992,Statistical discrepancy of GDP by economic activity,Dominica,-2.9313,733,"6432,6495",DMA
1992,Taxes on products less subsidies on products,Dominica,26.8254709556664,733,"6432,6495",DMA
1992,Total value added,Dominica,247.327139496662,733,"6432,6495",DMA
1992,"Transport, storage and communications",Dominica,28.827297313791,733,"6432,6495",DMA
1992,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominica,31.2033278998397,733,"6495,6432",DMA
1993,"Agriculture, hunting, forestry and fishing",Dominica,54.9824128599498,733,"6432,6495",DMA
1993,Construction,Dominica,8.78868525496571,733,"6432,6495",DMA
1993,"Electricity, gas and water supply",Dominica,9.19141093368385,733,"6432,6495",DMA
1993,Financial intermediation services indirectly measured (FISIM),Dominica,10.0769339931937,733,"6432,6495",DMA
1993,"Financial intermediation, real estate, renting and business activities",Dominica,40.7844829283926,733,"6432,6495",DMA
1993,Gross domestic product (GDP),Dominica,276.266550053382,733,"6432,6495",DMA
1993,Manufacturing,Dominica,14.6350546687526,733,"6432,6495",DMA
1993,Mining and quarrying,Dominica,2.65943244284322,733,"6432,6495",DMA
1993,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominica,68.0706804402781,733,"6432,6495",DMA
1993,Statistical discrepancy of GDP by economic activity,Dominica,-2.4376,733,"6432,6495",DMA
1993,Taxes on products less subsidies on products,Dominica,27.3244787631018,733,"6432,6495",DMA
1993,Total value added,Dominica,251.379645005589,733,"6432,6495",DMA
1993,"Transport, storage and communications",Dominica,29.4214573665968,733,"6432,6495",DMA
1993,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominica,32.9229621033206,733,"6432,6495",DMA
1994,"Agriculture, hunting, forestry and fishing",Dominica,52.9362837264057,733,"6432,6495",DMA
1994,Construction,Dominica,9.66636772307295,733,"6432,6495",DMA
1994,"Electricity, gas and water supply",Dominica,9.81957491736844,733,"6432,6495",DMA
1994,Financial intermediation services indirectly measured (FISIM),Dominica,10.1382088820412,733,"6432,6495",DMA
1994,"Financial intermediation, real estate, renting and business activities",Dominica,42.684235782528,733,"6495,6432",DMA
1994,Gross domestic product (GDP),Dominica,288.258705860359,733,"6432,6495",DMA
1994,Manufacturing,Dominica,13.2270883574112,733,"6432,6495",DMA
1994,Mining and quarrying,Dominica,2.85189136962793,733,"6432,6495",DMA
1994,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominica,68.8598017521928,733,"6432,6495",DMA
1994,Statistical discrepancy of GDP by economic activity,Dominica,-0.6058,733,"6432,6495",DMA
1994,Taxes on products less subsidies on products,Dominica,32.6414691545155,733,"6432,6495",DMA
1994,Total value added,Dominica,256.223071092505,733,"6432,6495",DMA
1994,"Transport, storage and communications",Dominica,30.3822268136871,733,"6432,6495",DMA
1994,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominica,35.9338095322525,733,"6432,6495",DMA
1995,"Agriculture, hunting, forestry and fishing",Dominica,48.6335664627243,733,"6432,6495",DMA
1995,Construction,Dominica,10.8998674079804,733,"6432,6495",DMA
1995,"Electricity, gas and water supply",Dominica,10.4260780740294,733,"6432,6495",DMA
1995,Financial intermediation services indirectly measured (FISIM),Dominica,11.5503165477541,733,"6432,6495",DMA
1995,"Financial intermediation, real estate, renting and business activities",Dominica,45.6208255817021,733,"6432,6495",DMA
1995,Gross domestic product (GDP),Dominica,297.92042919511,733,"6432,6495",DMA
1995,Manufacturing,Dominica,13.5291434138235,733,"6432,6495",DMA
1995,Mining and quarrying,Dominica,3.21931295712601,733,"6432,6495",DMA
1995,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominica,68.4831756715062,733,"6432,6495",DMA
1995,Statistical discrepancy of GDP by economic activity,Dominica,1.1553,733,"6432,6495",DMA
1995,Taxes on products less subsidies on products,Dominica,37.1103552734199,733,"6432,6495",DMA
1995,Total value added,Dominica,259.654756853044,733,"6432,6495",DMA
1995,"Transport, storage and communications",Dominica,33.3108880668788,733,"6432,6495",DMA
1995,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominica,37.0822157650269,733,"6432,6495",DMA
1996,"Agriculture, hunting, forestry and fishing",Dominica,51.2935343363317,733,"6432,6495",DMA
1996,Construction,Dominica,10.5737016259135,733,"6432,6495",DMA
1996,"Electricity, gas and water supply",Dominica,11.2058678468793,733,"6432,6495",DMA
