Year,Item,Country,Value,Source,Notes,ISO3
1990,"Agriculture, hunting, forestry and fishing",Bahamas,125.527098456037,733,"6432,6495",BHS
1990,Construction,Bahamas,341.127957180753,733,"6432,6495",BHS
1990,"Electricity, gas and water supply",Bahamas,100.753705875329,733,"6432,6495",BHS
1990,Financial intermediation services indirectly measured (FISIM),Bahamas,33.9549226522394,733,"6432,6495",BHS
1990,"Financial intermediation, real estate, renting and business activities",Bahamas,1099.4869109217,733,"6432,6495",BHS
1990,Gross domestic product (GDP),Bahamas,5581.03795937154,733,"6432,6495",BHS
1990,Manufacturing,Bahamas,227.473587333354,733,"6432,6495",BHS
1990,Mining and quarrying,Bahamas,56.1581189041329,733,"6432,6495",BHS
1990,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1412.53278081637,733,"6432,6495",BHS
1990,Statistical discrepancy of GDP by economic activity,Bahamas,81.9719,733,"6432,6495",BHS
1990,Taxes on products less subsidies on products,Bahamas,452.230892574522,733,"6432,6495",BHS
1990,Total value added,Bahamas,5046.83512294323,733,"6432,6495",BHS
1990,"Transport, storage and communications",Bahamas,472.876022723098,733,"6432,6495",BHS
1990,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1244.8538633847,733,"6432,6495",BHS
1991,"Agriculture, hunting, forestry and fishing",Bahamas,155.894115913025,733,"6432,6495",BHS
1991,Construction,Bahamas,323.75126041521,733,"6432,6495",BHS
1991,"Electricity, gas and water supply",Bahamas,101.14174005901,733,"6432,6495",BHS
1991,Financial intermediation services indirectly measured (FISIM),Bahamas,64.5688343031857,733,"6432,6495",BHS
1991,"Financial intermediation, real estate, renting and business activities",Bahamas,1168.1126540289,733,"6432,6495",BHS
1991,Gross domestic product (GDP),Bahamas,5347.65804928094,733,"6432,6495",BHS
1991,Manufacturing,Bahamas,217.039186421371,733,"6432,6495",BHS
1991,Mining and quarrying,Bahamas,64.2529017294061,733,"6432,6495",BHS
1991,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1422.92877243675,733,"6432,6495",BHS
1991,Statistical discrepancy of GDP by economic activity,Bahamas,272.4894,733,"6432,6495",BHS
1991,Taxes on products less subsidies on products,Bahamas,212.787497884852,733,"6432,6495",BHS
1991,Total value added,Bahamas,4862.38113907892,733,"6432,6495",BHS
1991,"Transport, storage and communications",Bahamas,414.713375409883,733,"6432,6495",BHS
1991,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1059.11596696856,733,"6432,6495",BHS
1992,"Agriculture, hunting, forestry and fishing",Bahamas,134.653948782817,733,"6432,6495",BHS
1992,Construction,Bahamas,342.175760009025,733,"6495,6432",BHS
1992,"Electricity, gas and water supply",Bahamas,110.873379664106,733,"6432,6495",BHS
1992,Financial intermediation services indirectly measured (FISIM),Bahamas,109.046283671652,733,"6432,6495",BHS
1992,"Financial intermediation, real estate, renting and business activities",Bahamas,1207.9053920268,733,"6432,6495",BHS
1992,Gross domestic product (GDP),Bahamas,5143.08364373006,733,"6432,6495",BHS
1992,Manufacturing,Bahamas,198.216271146599,733,"6432,6495",BHS
1992,Mining and quarrying,Bahamas,62.995498228829,733,"6432,6495",BHS
1992,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1412.64640081778,733,"6432,6495",BHS
1992,Statistical discrepancy of GDP by economic activity,Bahamas,411.9813,733,"6432,6495",BHS
1992,Taxes on products less subsidies on products,Bahamas,88.8561568891023,733,"6432,6495",BHS
1992,Total value added,Bahamas,4642.2461524951,733,"6432,6495",BHS
1992,"Transport, storage and communications",Bahamas,409.839826875359,733,"6432,6495",BHS
1992,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,871.985958615435,733,"6432,6495",BHS
1993,"Agriculture, hunting, forestry and fishing",Bahamas,148.629940942634,733,"6432,6495",BHS
1993,Construction,Bahamas,275.475803908269,733,"6432,6495",BHS
1993,"Electricity, gas and water supply",Bahamas,106.970334971821,733,"6432,6495",BHS
1993,Financial intermediation services indirectly measured (FISIM),Bahamas,137.758849983395,733,"6432,6495",BHS
1993,"Financial intermediation, real estate, renting and business activities",Bahamas,1298.89189083174,733,"6432,6495",BHS
1993,Gross domestic product (GDP),Bahamas,5158.90303070061,733,"6432,6495",BHS
1993,Manufacturing,Bahamas,191.623439830109,733,"6432,6495",BHS
1993,Mining and quarrying,Bahamas,63.0670331195473,733,"6432,6495",BHS
1993,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1477.46961696122,733,"6432,6495",BHS
1993,Statistical discrepancy of GDP by economic activity,Bahamas,238.3302,733,"6432,6495",BHS
1993,Taxes on products less subsidies on products,Bahamas,89.2213505424525,733,"6432,6495",BHS
1993,Total value added,Bahamas,4831.35145505938,733,"6432,6495",BHS
1993,"Transport, storage and communications",Bahamas,421.886783317767,733,"6432,6495",BHS
1993,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,985.095461159667,733,"6432,6495",BHS
1994,"Agriculture, hunting, forestry and fishing",Bahamas,150.176653445335,733,"6432,6495",BHS
1994,Construction,Bahamas,327.724060524138,733,"6432,6495",BHS
1994,"Electricity, gas and water supply",Bahamas,110.904785409287,733,"6432,6495",BHS
1994,Financial intermediation services indirectly measured (FISIM),Bahamas,169.474574556969,733,"6432,6495",BHS
1994,"Financial intermediation, real estate, renting and business activities",Bahamas,1327.46996399835,733,"6432,6495",BHS
1994,Gross domestic product (GDP),Bahamas,5321.36290980423,733,"6432,6495",BHS
1994,Manufacturing,Bahamas,197.06263745145,733,"6432,6495",BHS
1994,Mining and quarrying,Bahamas,81.6172431634865,733,"6432,6495",BHS
1994,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1525.12217055753,733,"6432,6495",BHS
1994,Statistical discrepancy of GDP by economic activity,Bahamas,183.5703,733,"6432,6495",BHS
1994,Taxes on products less subsidies on products,Bahamas,129.545186899891,733,"6432,6495",BHS
1994,Total value added,Bahamas,5008.24738765103,733,"6432,6495",BHS
1994,"Transport, storage and communications",Bahamas,427.861964566244,733,"6432,6495",BHS
1994,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1029.78248309218,733,"6432,6495",BHS
1995,"Agriculture, hunting, forestry and fishing",Bahamas,146.542224171894,733,"6432,6495",BHS
1995,Construction,Bahamas,289.611715239634,733,"6432,6495",BHS
1995,"Electricity, gas and water supply",Bahamas,113.29826471467,733,"6432,6495",BHS
1995,Financial intermediation services indirectly measured (FISIM),Bahamas,178.692859605372,733,"6432,6495",BHS
1995,"Financial intermediation, real estate, renting and business activities",Bahamas,1295.95768857145,733,"6432,6495",BHS
1995,Gross domestic product (GDP),Bahamas,5554.36190548986,733,"6432,6495",BHS
1995,Manufacturing,Bahamas,206.293947772255,733,"6432,6495",BHS
1995,Mining and quarrying,Bahamas,106.48184151166,733,"6432,6495",BHS
1995,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1592.94117027691,733,"6432,6495",BHS
1995,Statistical discrepancy of GDP by economic activity,Bahamas,357.0256,733,"6432,6495",BHS
1995,Taxes on products less subsidies on products,Bahamas,62.1329899871736,733,"6432,6495",BHS
1995,Total value added,Bahamas,5135.20329750003,733,"6432,6495",BHS
1995,"Transport, storage and communications",Bahamas,451.676142829162,733,"6432,6495",BHS
1995,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1111.09316201776,733,"6432,6495",BHS
1996,"Agriculture, hunting, forestry and fishing",Bahamas,159.230606315329,733,"6432,6495",BHS
1996,Construction,Bahamas,310.355746424274,733,"6432,6495",BHS
1996,"Electricity, gas and water supply",Bahamas,113.665896347348,733,"6432,6495",BHS
1996,Financial intermediation services indirectly measured (FISIM),Bahamas,183.379859127815,733,"6432,6495",BHS
1996,"Financial intermediation, real estate, renting and business activities",Bahamas,1319.146581816,733,"6432,6495",BHS
1996,Gross domestic product (GDP),Bahamas,5788.95022748677,733,"6495,6432",BHS
1996,Manufacturing,Bahamas,229.745662241868,733,"6432,6495",BHS
1996,Mining and quarrying,Bahamas,79.9666990682777,733,"6432,6495",BHS
1996,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1518.02412750749,733,"6432,6495",BHS
1996,Statistical discrepancy of GDP by economic activity,Bahamas,230.2129,733,"6432,6495",BHS
1996,Taxes on products less subsidies on products,Bahamas,318.388175737633,733,"6432,6495",BHS
1996,Total value added,Bahamas,5240.34915638164,733,"6432,6495",BHS
1996,"Transport, storage and communications",Bahamas,522.756910593834,733,"6432,6495",BHS
1996,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1170.83678519503,733,"6432,6495",BHS
1997,"Agriculture, hunting and forestry",Bahamas,49.0050559272175,733,"6432,6495",BHS
1997,"Agriculture, hunting, forestry and fishing",Bahamas,159.432957827892,733,"6495,6432",BHS
1997,Construction,Bahamas,409.639170013019,733,"6432,6495",BHS
1997,"Electricity, gas and water supply",Bahamas,122.230732297914,733,"6432,6495",BHS
1997,Financial intermediation services indirectly measured (FISIM),Bahamas,197.351395969643,733,"6432,6495",BHS
1997,"Financial intermediation, real estate, renting and business activities",Bahamas,1478.54744555669,733,"6432,6495",BHS
1997,Fishing,Bahamas,112.067056780816,733,"6432,6495",BHS
1997,Gross domestic product (GDP),Bahamas,6075.27074345868,733,"6495,6432",BHS
1997,Hotels and restaurants,Bahamas,537.814067012407,733,"6432,6495",BHS
1997,Manufacturing,Bahamas,249.986363205229,733,"6432,6495",BHS
1997,Mining and quarrying,Bahamas,84.0253699960414,733,"6432,6495",BHS
1997,Post and telecommunications,Bahamas,262.816757550571,733,"6432,6495",BHS
1997,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1602.42459608904,733,"6432,6495",BHS
1997,Statistical discrepancy of GDP by economic activity,Bahamas,15.0755,733,"6432,6495",BHS
1997,Taxes on products less subsidies on products,Bahamas,426.62846945865,733,"6432,6495",BHS
1997,Total value added,Bahamas,5633.56681217831,733,"6432,6495",BHS
1997,Transport and supporting and auxiliary activities,Bahamas,279.721294445952,733,"6495,6432",BHS
1997,"Transport, storage and communications",Bahamas,544.12425455888,733,"6495,6432",BHS
1997,"Wholesale and retail trade, and repair of goods",Bahamas,632.065505834083,733,"6432,6495",BHS
1997,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1180.50731860324,733,"6432,6495",BHS
1998,"Agriculture, hunting and forestry",Bahamas,42.0127855787251,733,"6432,6495",BHS
1998,"Agriculture, hunting, forestry and fishing",Bahamas,144.628159244484,733,"6495,6432",BHS
1998,Construction,Bahamas,504.042107837905,733,"6432,6495",BHS
1998,"Electricity, gas and water supply",Bahamas,127.809446737087,733,"6432,6495",BHS
1998,Financial intermediation services indirectly measured (FISIM),Bahamas,239.314439470553,733,"6432,6495",BHS
1998,"Financial intermediation, real estate, renting and business activities",Bahamas,1571.39642576497,733,"6432,6495",BHS
1998,Fishing,Bahamas,105.45430724196,733,"6432,6495",BHS
1998,Gross domestic product (GDP),Bahamas,6361.80929786036,733,"6432,6495",BHS
1998,Hotels and restaurants,Bahamas,638.725162650614,733,"6432,6495",BHS
1998,Manufacturing,Bahamas,246.757507724141,733,"6432,6495",BHS
1998,Mining and quarrying,Bahamas,81.0272552575585,733,"6432,6495",BHS
1998,Post and telecommunications,Bahamas,265.647738443311,733,"6432,6495",BHS
1998,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1577.26232697496,733,"6432,6495",BHS
1998,Statistical discrepancy of GDP by economic activity,Bahamas,10.8228,733,"6432,6495",BHS
1998,Taxes on products less subsidies on products,Bahamas,465.053525176824,733,"6432,6495",BHS
1998,Total value added,Bahamas,5885.93296943037,733,"6432,6495",BHS
1998,Transport and supporting and auxiliary activities,Bahamas,296.047343811957,733,"6432,6495",BHS
1998,"Transport, storage and communications",Bahamas,562.462526785956,733,"6432,6495",BHS
1998,"Wholesale and retail trade, and repair of goods",Bahamas,662.895994657142,733,"6432,6495",BHS
1998,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1309.86165257385,733,"6432,6495",BHS
1999,"Agriculture, hunting and forestry",Bahamas,33.5365485730553,733,"6432,6495",BHS
1999,"Agriculture, hunting, forestry and fishing",Bahamas,137.360626353497,733,"6432,6495",BHS
1999,Construction,Bahamas,431.368531247288,733,"6432,6495",BHS
1999,"Electricity, gas and water supply",Bahamas,134.710116104198,733,"6432,6495",BHS
1999,Financial intermediation services indirectly measured (FISIM),Bahamas,269.107824213631,733,"6432,6495",BHS
1999,"Financial intermediation, real estate, renting and business activities",Bahamas,1877.60683919203,733,"6432,6495",BHS
1999,Fishing,Bahamas,110.044757050819,733,"6432,6495",BHS
1999,Gross domestic product (GDP),Bahamas,6816.30522013939,733,"6432,6495",BHS
1999,Hotels and restaurants,Bahamas,803.589319446711,733,"6432,6495",BHS
1999,Manufacturing,Bahamas,279.08365462212,733,"6432,6495",BHS
1999,Mining and quarrying,Bahamas,62.512307548617,733,"6432,6495",BHS
1999,Post and telecommunications,Bahamas,254.191250730652,733,"6432,6495",BHS
1999,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1601.51790080929,733,"6432,6495",BHS
1999,Statistical discrepancy of GDP by economic activity,Bahamas,10.7841,733,"6432,6495",BHS
1999,Taxes on products less subsidies on products,Bahamas,501.666161402749,733,"6432,6495",BHS
1999,Total value added,Bahamas,6303.85491227286,733,"6432,6495",BHS
1999,Transport and supporting and auxiliary activities,Bahamas,296.63748261099,733,"6432,6495",BHS
1999,"Transport, storage and communications",Bahamas,550.724431240826,733,"6432,6495",BHS
1999,"Wholesale and retail trade, and repair of goods",Bahamas,691.247851256576,733,"6432,6495",BHS
1999,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1498.07832936863,733,"6432,6495",BHS
2000,"Agriculture, hunting and forestry",Bahamas,38.5410477190236,733,"6432,6495",BHS
2000,"Agriculture, hunting, forestry and fishing",Bahamas,149.221644630791,733,"6432,6495",BHS
2000,Construction,Bahamas,474.637400712789,733,"6432,6495",BHS
2000,"Electricity, gas and water supply",Bahamas,131.316344284308,733,"6432,6495",BHS
2000,Financial intermediation services indirectly measured (FISIM),Bahamas,309.261525518496,733,"6432,6495",BHS
2000,"Financial intermediation, real estate, renting and business activities",Bahamas,1910.27298897757,733,"6432,6495",BHS
2000,Fishing,Bahamas,116.270862592563,733,"6432,6495",BHS
2000,Gross domestic product (GDP),Bahamas,7099.13051908288,733,"6432,6495",BHS
2000,Hotels and restaurants,Bahamas,871.254313843831,733,"6495,6432",BHS
2000,Manufacturing,Bahamas,301.167481789183,733,"6432,6495",BHS
2000,Mining and quarrying,Bahamas,69.8997372952645,733,"6432,6495",BHS
2000,Post and telecommunications,Bahamas,308.898999075163,733,"6432,6495",BHS
2000,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1588.83105069631,733,"6432,6495",BHS
2000,Statistical discrepancy of GDP by economic activity,Bahamas,7.5639,733,"6432,6495",BHS
2000,Taxes on products less subsidies on products,Bahamas,540.818730725862,733,"6432,6495",BHS
2000,Total value added,Bahamas,6550.74792911769,733,"6432,6495",BHS
2000,Transport and supporting and auxiliary activities,Bahamas,321.676228798526,733,"6432,6495",BHS
2000,"Transport, storage and communications",Bahamas,632.884779057516,733,"6432,6495",BHS
2000,"Wholesale and retail trade, and repair of goods",Bahamas,728.076782474778,733,"6432,6495",BHS
2000,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1601.77802719246,733,"6432,6495",BHS
2001,"Agriculture, hunting and forestry",Bahamas,52.6585537802766,733,"6432,6495",BHS
2001,"Agriculture, hunting, forestry and fishing",Bahamas,151.664492591386,733,"6432,6495",BHS
2001,Construction,Bahamas,374.194397244869,733,"6432,6495",BHS
2001,"Electricity, gas and water supply",Bahamas,143.899157327007,733,"6432,6495",BHS
2001,Financial intermediation services indirectly measured (FISIM),Bahamas,298.682274693116,733,"6432,6495",BHS
2001,"Financial intermediation, real estate, renting and business activities",Bahamas,2107.14281176537,733,"6432,6495",BHS
2001,Fishing,Bahamas,97.2201168230545,733,"6432,6495",BHS
2001,Gross domestic product (GDP),Bahamas,7285.52721534661,733,"6432,6495",BHS
2001,Hotels and restaurants,Bahamas,959.821436371929,733,"6432,6495",BHS
2001,Manufacturing,Bahamas,261.545421986959,733,"6495,6432",BHS
2001,Mining and quarrying,Bahamas,73.0166511578999,733,"6432,6495",BHS
2001,Post and telecommunications,Bahamas,305.129267667868,733,"6495,6432",BHS
2001,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1609.0586159993,733,"6495,6432",BHS
2001,Statistical discrepancy of GDP by economic activity,Bahamas,11.7483,733,"6432,6495",BHS
2001,Taxes on products less subsidies on products,Bahamas,569.269114716568,733,"6432,6495",BHS
2001,Total value added,Bahamas,6704.50978176405,733,"6432,6495",BHS
2001,Transport and supporting and auxiliary activities,Bahamas,281.890757078587,733,"6432,6495",BHS
2001,"Transport, storage and communications",Bahamas,591.552818680379,733,"6432,6495",BHS
2001,"Wholesale and retail trade, and repair of goods",Bahamas,732.09479581807,733,"6432,6495",BHS
2001,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1691.117689704,733,"6432,6495",BHS
2002,"Agriculture, hunting and forestry",Bahamas,48.4262296396461,733,"6432,6495",BHS
2002,"Agriculture, hunting, forestry and fishing",Bahamas,172.212352071969,733,"6432,6495",BHS
2002,Construction,Bahamas,434.166416482776,733,"6432,6495",BHS
2002,"Electricity, gas and water supply",Bahamas,147.908117625996,733,"6432,6495",BHS
2002,Financial intermediation services indirectly measured (FISIM),Bahamas,257.708775484926,733,"6432,6495",BHS
2002,"Financial intermediation, real estate, renting and business activities",Bahamas,2202.76812112109,733,"6432,6495",BHS
2002,Fishing,Bahamas,128.052132622236,733,"6432,6495",BHS
2002,Gross domestic product (GDP),Bahamas,7482.57373455639,733,"6432,6495",BHS
2002,Hotels and restaurants,Bahamas,946.726127181437,733,"6432,6495",BHS
2002,Manufacturing,Bahamas,243.841580968092,733,"6432,6495",BHS
2002,Mining and quarrying,Bahamas,74.2692524494037,733,"6432,6495",BHS
2002,Post and telecommunications,Bahamas,325.330078949675,733,"6432,6495",BHS
2002,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1587.41888754909,733,"6432,6495",BHS
2002,Statistical discrepancy of GDP by economic activity,Bahamas,16.5559,733,"6432,6495",BHS
2002,Taxes on products less subsidies on products,Bahamas,531.466802810966,733,"6432,6495",BHS
2002,Total value added,Bahamas,6934.55105918708,733,"6432,6495",BHS
2002,Transport and supporting and auxiliary activities,Bahamas,306.803606988996,733,"6432,6495",BHS
2002,"Transport, storage and communications",Bahamas,636.574135600241,733,"6432,6495",BHS
2002,"Wholesale and retail trade, and repair of goods",Bahamas,745.971135403595,733,"6432,6495",BHS
2002,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1693.10097080333,733,"6432,6495",BHS
2003,"Agriculture, hunting and forestry",Bahamas,56.784749602638,733,"6495,6432",BHS
2003,"Agriculture, hunting, forestry and fishing",Bahamas,187.978876536677,733,"6432,6495",BHS
2003,Construction,Bahamas,479.641103828931,733,"6432,6495",BHS
2003,"Electricity, gas and water supply",Bahamas,152.269383761525,733,"6432,6495",BHS
2003,Financial intermediation services indirectly measured (FISIM),Bahamas,331.419216143193,733,"6432,6495",BHS
2003,"Financial intermediation, real estate, renting and business activities",Bahamas,2125.06417788348,733,"6432,6495",BHS
2003,Fishing,Bahamas,133.677423717486,733,"6432,6495",BHS
2003,Gross domestic product (GDP),Bahamas,7387.93828515345,733,"6432,6495",BHS
2003,Hotels and restaurants,Bahamas,944.051703737416,733,"6432,6495",BHS
2003,Manufacturing,Bahamas,313.686662795466,733,"6432,6495",BHS
2003,Mining and quarrying,Bahamas,83.3803115938443,733,"6432,6495",BHS
2003,Post and telecommunications,Bahamas,305.870644904781,733,"6432,6495",BHS
2003,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1519.41182456459,733,"6432,6495",BHS
2003,Statistical discrepancy of GDP by economic activity,Bahamas,14.6281,733,"6432,6495",BHS
2003,Taxes on products less subsidies on products,Bahamas,537.397556384469,733,"6495,6432",BHS
2003,Total value added,Bahamas,6835.91263278817,733,"6432,6495",BHS
2003,Transport and supporting and auxiliary activities,Bahamas,336.786030201572,733,"6432,6495",BHS
2003,"Transport, storage and communications",Bahamas,643.796930705017,733,"6495,6432",BHS
2003,"Wholesale and retail trade, and repair of goods",Bahamas,718.89479323438,733,"6432,6495",BHS
2003,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1662.10257726182,733,"6432,6495",BHS
2004,"Agriculture, hunting and forestry",Bahamas,52.1321817189761,733,"6432,6495",BHS
2004,"Agriculture, hunting, forestry and fishing",Bahamas,175.152921273305,733,"6495,6432",BHS
2004,Construction,Bahamas,398.385975776266,733,"6432,6495",BHS
2004,"Electricity, gas and water supply",Bahamas,160.030886044222,733,"6432,6495",BHS
2004,Financial intermediation services indirectly measured (FISIM),Bahamas,367.351440479994,733,"6432,6495",BHS
2004,"Financial intermediation, real estate, renting and business activities",Bahamas,2171.51900503506,733,"6432,6495",BHS
2004,Fishing,Bahamas,125.764488972652,733,"6432,6495",BHS
2004,Gross domestic product (GDP),Bahamas,7453.16522738595,733,"6432,6495",BHS
2004,Hotels and restaurants,Bahamas,943.055819209817,733,"6432,6495",BHS
2004,Manufacturing,Bahamas,343.891396778243,733,"6432,6495",BHS
2004,Mining and quarrying,Bahamas,88.6856303750804,733,"6432,6495",BHS
2004,Post and telecommunications,Bahamas,328.736486413052,733,"6432,6495",BHS
2004,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Bahamas,1573.34642610295,733,"6495,6432",BHS
2004,Statistical discrepancy of GDP by economic activity,Bahamas,7.0465,733,"6432,6495",BHS
2004,Taxes on products less subsidies on products,Bahamas,523.427924349936,733,"6432,6495",BHS
2004,Total value added,Bahamas,6922.69080906379,733,"6432,6495",BHS
2004,Transport and supporting and auxiliary activities,Bahamas,335.096547125484,733,"6432,6495",BHS
2004,"Transport, storage and communications",Bahamas,666.745318360694,733,"6432,6495",BHS
2004,"Wholesale and retail trade, and repair of goods",Bahamas,767.602488414379,733,"6432,6495",BHS
2004,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Bahamas,1712.28468979797,733,"6495,6432",BHS
2005,"Agriculture, hunting and forestry",Bahamas,51.421,733,"6432,6495",BHS
