Year,Item,Country,Value,Source,Notes,ISO3
1990,"Agriculture, hunting and forestry",Dominican Republic,1532.70090797935,733,"6495,6432",DOM
1990,"Agriculture, hunting, forestry and fishing",Dominican Republic,1532.70090797935,733,"6432,6495",DOM
1990,Construction,Dominican Republic,1112.1655264063,733,"6432,6495",DOM
1990,"Electricity, gas and water supply",Dominican Republic,307.061911982573,733,"6432,6495",DOM
1990,Financial intermediation services indirectly measured (FISIM),Dominican Republic,79.3822503323469,733,"6432,6495",DOM
1990,"Financial intermediation, real estate, renting and business activities",Dominican Republic,2718.47784456242,733,"6432,6495",DOM
1990,Gross domestic product (GDP),Dominican Republic,15650.650759026,733,"6432,6495",DOM
1990,Hotels and restaurants,Dominican Republic,992.918664249161,733,"6432,6495",DOM
1990,Manufacturing,Dominican Republic,3278.28902847972,733,"6432,6495",DOM
1990,Mining and quarrying,Dominican Republic,108.395486346341,733,"6432,6495",DOM
1990,Post and telecommunications,Dominican Republic,62.3323263169439,733,"6432,6495",DOM
1990,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominican Republic,3223.18004047077,733,"6432,6495",DOM
1990,Statistical discrepancy of GDP by economic activity,Dominican Republic,-885.7905,733,"6432,6495",DOM
1990,Taxes on products less subsidies on products,Dominican Republic,881.127960906016,733,"6432,6495",DOM
1990,Total value added,Dominican Republic,15655.3132733071,733,"6432,6495",DOM
1990,Transport and supporting and auxiliary activities,Dominican Republic,1111.9499337899,733,"6495,6432",DOM
1990,"Transport, storage and communications",Dominican Republic,663.229016869261,733,"6432,6495",DOM
1990,"Wholesale and retail trade, and repair of goods",Dominican Republic,1563.76838238522,733,"6432,6495",DOM
1990,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominican Republic,2791.19576054268,733,"6432,6495",DOM
1991,"Agriculture, hunting and forestry",Dominican Republic,1597.78569533972,733,"6432,6495",DOM
1991,"Agriculture, hunting, forestry and fishing",Dominican Republic,1597.78569533972,733,"6432,6495",DOM
1991,Construction,Dominican Republic,973.660363507125,733,"6432,6495",DOM
1991,"Electricity, gas and water supply",Dominican Republic,320.696988003113,733,"6432,6495",DOM
1991,Financial intermediation services indirectly measured (FISIM),Dominican Republic,90.0525142050683,733,"6432,6495",DOM
1991,"Financial intermediation, real estate, renting and business activities",Dominican Republic,2736.03594199946,733,"6432,6495",DOM
1991,Gross domestic product (GDP),Dominican Republic,15798.4146437448,733,"6432,6495",DOM
1991,Hotels and restaurants,Dominican Republic,1127.42041238504,733,"6432,6495",DOM
1991,Manufacturing,Dominican Republic,3364.17238795899,733,"6432,6495",DOM
1991,Mining and quarrying,Dominican Republic,101.951780724775,733,"6432,6495",DOM
1991,Post and telecommunications,Dominican Republic,72.9454543048352,733,"6432,6495",DOM
1991,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominican Republic,3176.35418031865,733,"6432,6495",DOM
1991,Statistical discrepancy of GDP by economic activity,Dominican Republic,-1011.6501,733,"6432,6495",DOM
1991,Taxes on products less subsidies on products,Dominican Republic,999.565871259246,733,"6432,6495",DOM
1991,Total value added,Dominican Republic,15810.4988687701,733,"6432,6495",DOM
1991,Transport and supporting and auxiliary activities,Dominican Republic,1145.994110288,733,"6432,6495",DOM
1991,"Transport, storage and communications",Dominican Republic,707.002986108861,733,"6432,6495",DOM
1991,"Wholesale and retail trade, and repair of goods",Dominican Republic,1595.12555134325,733,"6432,6495",DOM
1991,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominican Republic,2922.89105901443,733,"6495,6432",DOM
1992,"Agriculture, hunting and forestry",Dominican Republic,1742.58972507024,733,"6432,6495",DOM
1992,"Agriculture, hunting, forestry and fishing",Dominican Republic,1742.58972507024,733,"6432,6495",DOM
1992,Construction,Dominican Republic,1128.05817616126,733,"6432,6495",DOM
1992,"Electricity, gas and water supply",Dominican Republic,420.769133208021,733,"6495,6432",DOM
1992,Financial intermediation services indirectly measured (FISIM),Dominican Republic,190.906404405822,733,"6432,6495",DOM
1992,"Financial intermediation, real estate, renting and business activities",Dominican Republic,2808.39698733379,733,"6495,6432",DOM
1992,Gross domestic product (GDP),Dominican Republic,17459.3307263954,733,"6432,6495",DOM
1992,Hotels and restaurants,Dominican Republic,1378.50385548891,733,"6432,6495",DOM
1992,Manufacturing,Dominican Republic,3752.22036104182,733,"6432,6495",DOM
1992,Mining and quarrying,Dominican Republic,91.8292741242182,733,"6432,6495",DOM
1992,Post and telecommunications,Dominican Republic,77.6709091602496,733,"6432,6495",DOM
1992,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Dominican Republic,3402.69727468322,733,"6432,6495",DOM
1992,Statistical discrepancy of GDP by economic activity,Dominican Republic,-1057.9839,733,"6432,6495",DOM
1992,Taxes on products less subsidies on products,Dominican Republic,1186.06682052542,733,"6432,6495",DOM
1992,Total value added,Dominican Republic,17331.2478083447,733,"6432,6495",DOM
1992,Transport and supporting and auxiliary activities,Dominican Republic,1302.28278382055,733,"6432,6495",DOM
1992,"Transport, storage and communications",Dominican Republic,788.751008997986,733,"6432,6495",DOM
1992,"Wholesale and retail trade, and repair of goods",Dominican Republic,1801.98835021683,733,"6432,6495",DOM
1992,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Dominican Republic,3386.84227212996,733,"6432,6495",DOM
