year,value,source,notes
1990,3278289028,Economic Commission for Latin America and the Caribbean,
1991,3364172387,Economic Commission for Latin America and the Caribbean,
1992,3752220361,Economic Commission for Latin America and the Caribbean,
1993,3911460654,Economic Commission for Latin America and the Caribbean,
1994,4053616945,Economic Commission for Latin America and the Caribbean,
1995,4285787617,Economic Commission for Latin America and the Caribbean,
1996,4683024321,Economic Commission for Latin America and the Caribbean,
1997,5224135029,Economic Commission for Latin America and the Caribbean,
1998,5550107330,Economic Commission for Latin America and the Caribbean,
1999,6026907268,Economic Commission for Latin America and the Caribbean,
2000,6251524141,Economic Commission for Latin America and the Caribbean,
2001,6132867409,Economic Commission for Latin America and the Caribbean,
2002,6434367470,Economic Commission for Latin America and the Caribbean,
2003,6493080150,Economic Commission for Latin America and the Caribbean,
2004,6649650745,Economic Commission for Latin America and the Caribbean,
2005,7071214821,Economic Commission for Latin America and the Caribbean,
2006,7300788228,Economic Commission for Latin America and the Caribbean,
2007,7476626185,Economic Commission for Latin America and the Caribbean,
2008,7672155757,Economic Commission for Latin America and the Caribbean,
2009,7582275895,Economic Commission for Latin America and the Caribbean,
2010,8127339413,Economic Commission for Latin America and the Caribbean,
2011,8626821445,Economic Commission for Latin America and the Caribbean,
2012,8702835429,Economic Commission for Latin America and the Caribbean,
