year,value,source,notes
1990,190166252,Economic Commission for Latin America and the Caribbean,
1991,184675888,Economic Commission for Latin America and the Caribbean,
1992,182429830,Economic Commission for Latin America and the Caribbean,
1993,183677640,Economic Commission for Latin America and the Caribbean,
1994,189667128,Economic Commission for Latin America and the Caribbean,
1995,194907930,Economic Commission for Latin America and the Caribbean,
1996,200897419,Economic Commission for Latin America and the Caribbean,
1997,207635593,Economic Commission for Latin America and the Caribbean,
1998,209132965,Economic Commission for Latin America and the Caribbean,
1999,211628585,Economic Commission for Latin America and the Caribbean,
2000,229597050,Economic Commission for Latin America and the Caribbean,
2001,222858876,Economic Commission for Latin America and the Caribbean,
2002,221111942,Economic Commission for Latin America and the Caribbean,
2003,223607562,Economic Commission for Latin America and the Caribbean,
2004,226352744,Economic Commission for Latin America and the Caribbean,
2005,233590042,Economic Commission for Latin America and the Caribbean,
2006,241576026,Economic Commission for Latin America and the Caribbean,
2007,257400418,Economic Commission for Latin America and the Caribbean,
2008,268371028,Economic Commission for Latin America and the Caribbean,
2009,281325736,Economic Commission for Latin America and the Caribbean,
2010,290515497,Economic Commission for Latin America and the Caribbean,
2011,297372733,Economic Commission for Latin America and the Caribbean,
2012,304418700,Economic Commission for Latin America and the Caribbean,
