year,value,source,notes
1990,4560516354,Economic Commission for Latin America and the Caribbean,
1991,3281660597,Economic Commission for Latin America and the Caribbean,
1992,1825597588,Economic Commission for Latin America and the Caribbean,
1993,1166362414,Economic Commission for Latin America and the Caribbean,
1994,1160919188,Economic Commission for Latin America and the Caribbean,
1995,1246196399,Economic Commission for Latin America and the Caribbean,
1996,1628431839,Economic Commission for Latin America and the Caribbean,
1997,1677176232,Economic Commission for Latin America and the Caribbean,
1998,1632774324,Economic Commission for Latin America and the Caribbean,
1999,1754472463,Economic Commission for Latin America and the Caribbean,
2000,1901682701,Economic Commission for Latin America and the Caribbean,
2001,1800068555,Economic Commission for Latin America and the Caribbean,
2002,1757295078,Economic Commission for Latin America and the Caribbean,
2003,1834304152,Economic Commission for Latin America and the Caribbean,
2004,2017471417,Economic Commission for Latin America and the Caribbean,
2005,2398200000,Economic Commission for Latin America and the Caribbean,
2006,3302459769,Economic Commission for Latin America and the Caribbean,
2007,3018027008,Economic Commission for Latin America and the Caribbean,
2008,3091849252,Economic Commission for Latin America and the Caribbean,
2009,3109653440,Economic Commission for Latin America and the Caribbean,
2010,2877439059,Economic Commission for Latin America and the Caribbean,
2011,2667914163,Economic Commission for Latin America and the Caribbean,
2012,3148518680,Economic Commission for Latin America and the Caribbean,
