year,value,source,notes
1990,426140338,Economic Commission for Latin America and the Caribbean,
1991,473242932,Economic Commission for Latin America and the Caribbean,
1992,477267629,Economic Commission for Latin America and the Caribbean,
1993,446127391,Economic Commission for Latin America and the Caribbean,
1994,501006517,Economic Commission for Latin America and the Caribbean,
1995,536076974,Economic Commission for Latin America and the Caribbean,
1996,564536180,Economic Commission for Latin America and the Caribbean,
1997,560859723,Economic Commission for Latin America and the Caribbean,
1998,640522644,Economic Commission for Latin America and the Caribbean,
1999,678849233,Economic Commission for Latin America and the Caribbean,
2000,730167240,Economic Commission for Latin America and the Caribbean,
2001,805106009,Economic Commission for Latin America and the Caribbean,
2002,764207804,Economic Commission for Latin America and the Caribbean,
2003,942830283,Economic Commission for Latin America and the Caribbean,
2004,1019178677,Economic Commission for Latin America and the Caribbean,
2005,1183019131,Economic Commission for Latin America and the Caribbean,
2006,1256776861,Economic Commission for Latin America and the Caribbean,
2007,1346497654,Economic Commission for Latin America and the Caribbean,
2008,1406959182,Economic Commission for Latin America and the Caribbean,
2009,1307371007,Economic Commission for Latin America and the Caribbean,
2010,935896447,Economic Commission for Latin America and the Caribbean,
2011,853166637,Economic Commission for Latin America and the Caribbean,
2012,836117782,Economic Commission for Latin America and the Caribbean,
