year,value,source,notes
1990,2908863040,Economic Commission for Latin America and the Caribbean,
1991,2561918883,Economic Commission for Latin America and the Caribbean,
1992,2205539006,Economic Commission for Latin America and the Caribbean,
1993,1774157255,Economic Commission for Latin America and the Caribbean,
1994,1714639638,Economic Commission for Latin America and the Caribbean,
1995,1810690426,Economic Commission for Latin America and the Caribbean,
1996,1967952422,Economic Commission for Latin America and the Caribbean,
1997,2029367804,Economic Commission for Latin America and the Caribbean,
1998,2346854105,Economic Commission for Latin America and the Caribbean,
1999,2759181486,Economic Commission for Latin America and the Caribbean,
2000,2896932372,Economic Commission for Latin America and the Caribbean,
2001,3140859005,Economic Commission for Latin America and the Caribbean,
2002,3240210820,Economic Commission for Latin America and the Caribbean,
2003,3320249868,Economic Commission for Latin America and the Caribbean,
2004,3469009630,Economic Commission for Latin America and the Caribbean,
2005,3753200000,Economic Commission for Latin America and the Caribbean,
2006,4096556382,Economic Commission for Latin America and the Caribbean,
2007,4358757272,Economic Commission for Latin America and the Caribbean,
2008,4648369547,Economic Commission for Latin America and the Caribbean,
2009,4762641483,Economic Commission for Latin America and the Caribbean,
2010,4885009609,Economic Commission for Latin America and the Caribbean,
2011,5062431826,Economic Commission for Latin America and the Caribbean,
2012,5206428344,Economic Commission for Latin America and the Caribbean,
