year,value,source,notes
1990,463445905,Economic Commission for Latin America and the Caribbean,
1991,438415275,Economic Commission for Latin America and the Caribbean,
1992,430071732,Economic Commission for Latin America and the Caribbean,
1993,447138070,Economic Commission for Latin America and the Caribbean,
1994,489235039,Economic Commission for Latin America and the Caribbean,
1995,494165314,Economic Commission for Latin America and the Caribbean,
1996,502508858,Economic Commission for Latin America and the Caribbean,
1997,512369409,Economic Commission for Latin America and the Caribbean,
1998,544605826,Economic Commission for Latin America and the Caribbean,
1999,545743582,Economic Commission for Latin America and the Caribbean,
2000,596184094,Economic Commission for Latin America and the Caribbean,
2001,560913661,Economic Commission for Latin America and the Caribbean,
2002,545364330,Economic Commission for Latin America and the Caribbean,
2003,583668779,Economic Commission for Latin America and the Caribbean,
2004,508956141,Economic Commission for Latin America and the Caribbean,
2005,481650000,Economic Commission for Latin America and the Caribbean,
2006,568877952,Economic Commission for Latin America and the Caribbean,
2007,495682322,Economic Commission for Latin America and the Caribbean,
2008,498337086,Economic Commission for Latin America and the Caribbean,
2009,481270748,Economic Commission for Latin America and the Caribbean,
2010,498337086,Economic Commission for Latin America and the Caribbean,
2011,497578582,Economic Commission for Latin America and the Caribbean,
2012,478995236,Economic Commission for Latin America and the Caribbean,
